00000880,00000002,341001
000008c4,00000002,342001
000008ac,00000002,343001
000008e8,00000007,344006
000008fc,00000001,346000
000008cc,00000700,346791
000008ec,00000001,347000
000008d4,00000001,348000
00000878,00000001,349000
000008f4,00000001,350000
000008a4,00000001,351000
00000880,00000002,352001
000008c4,00000002,353001
000008ac,00000002,354001
000008e8,00000007,355006
000008cc,00000011,356016
000008fc,00000001,357000
000008ec,00000001,358000
0000088c,00000001,359000
00000878,00000001,360000
000008bc,00000001,361000
000008a4,00000001,362000
000008dc,00000002,363001
000008c4,00000002,364001
000008f8,00000001,365000
000008e8,00000007,366006
00000888,0000000a,367009
000008fc,00000001,368000
0000088c,00000001,370000
000008d4,00000001,371000
000008b8,000007ff,371046
000008bc,00000001,372000
000008f4,00000001,373000
000008dc,00000002,374001
00000880,00000002,375001
000008f8,00000001,376000
000008ac,00000002,377001
00000888,0000000a,378009
000008cc,00000011,379016
000008ec,00000001,381000
000008d4,00000001,382000
000008b8,000007ff,382046
00000878,00000001,383000
000008f4,00000001,384000
000008a4,00000001,385000
00000880,00000002,386001
000008c4,00000002,387001
000008ac,00000002,388001
000008e8,00000007,389006
000008cc,00000011,390016
000008fc,00000001,391000
000008ec,00000001,392000
000008d4,00000001,393000
00000878,00000001,394000
000008f4,00000001,395000
000008a4,00000001,396000
00000880,00000002,397001
000008c4,00000002,398001
000008ac,00000002,399001
000008e8,00000007,400006
000008cc,00000011,401016
000008fc,00000001,402000
000008ec,00000001,403000
0000088c,00000001,404000
00000878,00000001,405000
000008bc,00000001,406000
000008a4,00000001,407000
000008dc,00000002,408001
000008c4,00000002,409001
000008f8,00000001,410000
000008e8,00000007,411006
00000888,0000000a,412009
000008fc,00000001,413000
0000088c,00000001,415000
000008d4,00000001,416000
000008b8,000007ff,416046
000008bc,00000001,417000
000008f4,00000001,418000
000008dc,00000002,419001
00000880,00000002,420001
000008f8,00000001,421000
000008ac,00000002,422001
00000888,0000000a,423009
000008cc,00000011,424016
000008ec,00000001,426000
000008d4,00000001,427000
00000878,00000001,428000
000008f4,00000001,429000
000008a4,00000001,430000
00000880,00000002,431001
000008c4,00000002,432001
000008ac,00000002,433001
000008e8,00000007,434006
000008cc,00000011,435016
000008ec,00000001,437000
000008d4,00000001,438000
000008b8,000007ff,438046
00000878,00000001,439000
000008f4,00000001,440000
000008a4,00000001,441000
00000880,00000002,442001
000008c4,00000002,443001
000008ac,00000002,444001
000008e8,00000007,445006
000008cc,00000011,446016
000008fc,00000001,447000
000008ec,00000001,448000
0000088c,00000001,449000
00000878,00000001,450000
000008bc,00000001,451000
000008a4,00000001,452000
000008dc,00000002,453001
000008c4,00000002,454001
000008f8,00000001,455000
000008e8,00000007,456006
00000888,0000000a,457009
000008fc,00000001,458000
0000088c,00000001,460000
000008d4,00000001,461000
000008b8,000007ff,461046
000008bc,00000001,462000
000008f4,00000001,463000
000008dc,00000002,464001
00000880,00000002,465001
000008f8,00000001,466000
000008ac,00000002,467001
00000888,0000000a,468009
000008cc,00000011,469016
000008ec,00000001,471000
000008d4,00000001,472000
000008b8,000007ff,472046
00000878,00000001,473000
000008f4,00000001,474000
000008a4,00000001,475000
00000880,00000002,476001
000008c4,00000002,477001
000008ac,00000002,478001
00000888,0000000a,479009
000008cc,00000011,480016
000008ec,00000001,482000
000008d4,00000001,483000
000008b8,000007ff,483046
00000878,00000001,484000
000008f4,00000001,485000
000008a4,00000001,486000
00000880,00000002,487001
000008c4,00000002,488001
000008ac,00000002,489001
000008e8,00000007,490006
000008cc,00000011,491016
