000008f8,00000002,41634
00000898,00000001,41901
000008e0,00000001,42307
000008c8,00000001,42782
000008c8,00000001,43020
0000079c,00000001,43379
000008d0,00000002,43560
00000948,00000001,43889
0000074c,00000001,44326
000008a4,00000001,44545
00000918,00000001,44655
0000090c,00000001,44950
00000770,00000001,45098
000008f8,00000002,45445
0000094c,00000001,45889
000008bc,00000001,46112
0000093c,00000001,46224
0000092c,00000002,46521
0000079c,00000001,46908
0000092c,00000002,47375
000008a4,00000001,47879
0000093c,00000001,48132
000008b8,0000000c,48270
000008dc,00000008,48330
000008a4,00000001,48595
00000904,000001b6,49440
000008f0,00000001,49479
000008a4,00000001,49989
00000964,00000001,50484
00000938,00000008,50739
000008b8,00000004,51099
000008f0,00000001,51518
000008bc,00000001,51969
000007d4,00000001,52195
000008bc,00000001,52725
00000800,00000008,52821
000008dc,00000116,52825
00000898,00000001,52859
000008b8,00000004,52885
00000938,00000008,52901
00000938,00000008,53179
000008e0,00000001,53583
0000092c,00000002,53790
000008a4,00000001,54352
00000904,0000018e,54561
00000744,00000001,54686
0000074c,00000001,55125
00000948,00000001,55345
000008ac,00000002,55728
00000938,00000008,56165
0000093c,00000001,56754
00000664,00000004,57187
00000918,00000001,57639
000008b8,0000000c,57878
0000094c,00000001,58221
00000898,00000001,58638
00000640,00000001,58847
0000093c,00000001,58952
000008f0,00000001,59005
0000093c,00000001,59032
000008f8,00000002,59047
00000904,00000152,59662
00000904,00000152,59802
00000938,00000008,59814
000006b4,00000001,60250
000008bc,00000001,60472
000008f0,00000001,60855
0000095c,00000001,61047
0000094c,00000001,61383
000008a4,00000001,61823
00000904,00001567,61852
000008b8,00000004,62286
000008dc,00000008,62792
00000898,00000001,63276
000006f4,00000001,63522
00000948,00000001,63885
000008ac,00000002,64068
00000944,00000001,64398
000008c8,00000001,64564
000008f8,00000002,64888
0000092c,00000002,65050
00000944,00000001,65370
00000898,00000001,65531
000008a4,00000001,65612
000008ac,00000002,65654
000008b8,00000004,65677
0000092c,00000002,65686
00000898,00000001,65691
00000944,00000001,65966
00000744,00000001,66104
00000760,00000002,66446
00000944,00000001,66702
00000904,00000166,66973
0000092c,00000002,67018
0000072c,00000001,67175
000008c8,00000001,67526
000008b8,0000000c,67713
00000918,00000001,68030
00000904,000001de,69401
0000092c,00000002,69426
000008c8,00000001,69676
0000093c,00000001,70105
000008e0,00000001,70257
00000904,000001f2,70299
00000948,00000001,70605
000006f4,00000001,71051
00000948,00000001,71514
00000904,00000c57,71624
0000072c,00000001,71746
0000090c,00000001,72102
0000092c,00000002,72521
000008dc,00000014,72988
0000090c,00000001,73194
000008dc,00000008,73314
000008bc,00000001,73364
00000918,00000001,73393
000008e0,00000001,73408
0000093c,00000001,73416
0000092c,00000002,73693
000008d0,00000002,74103
000008c8,00000001,74579
000008d0,00000002,74819
000008d0,00000002,74939
000008e0,00000001,75238
00000898,00000001,75628
000008f0,00000001,76095
000006cc,00000001,76329
000008ac,00000002,76687
000008b8,0000000c,76876
00000918,00000001,76955
000008f8,00000002,77273
000006cc,00000001,77823
00000904,00000206,77948
00000904,00000206,78028
000008a4,00000001,78219
00000918,00000001,78689
000008dc,00000008,79203
000008c8,00000001,79450
0000093c,00000001,79817
000008ac,00000002,80002
0000093c,00000001,80333
00000948,00000001,80771
000006a8,00000001,81230
00000904,0000013e,81777
000008e0,00000001,81815
000008e0,00000001,81993
0000094c,00000001,82322
000008bc,00000001,82487
000008dc,00000008,82577
00000640,00000001,82612
0000090c,00000001,82873
00000964,00000001,83004
0000093c,00000001,83375
00000904,000001a2,83487
000008e0,00000001,83605
000008dc,00000008,83651
000008dc,00000008,83671
00000904,000001b6,83965
0000079c,00000001,84359
00000904,000001ca,84403
00000918,00000001,84566
00000944,00000001,84670
0000094c,00000001,85348
00000904,000001f2,85459
00000614,00000001,85813
0000094c,00000001,86046
0000093c,00000001,86163
00000938,00000008,86229
000008c8,00000001,86252
0000092c,00000002,86540
00000948,00000001,86683
000008bc,00000001,87027
000008e0,00000001,87471
0000094c,00000001,87933
000008e0,00000001,88436
000008ac,00000002,88689
0000090c,00000001,89054
00000944,00000001,89477
00000904,0000012a,89986
00000904,0000013e,90384
00000788,00000002,90497
0000094c,00000001,90711
00000630,00000002,90820
000008b8,00000004,91116
0000090c,00000001,91500
000008e0,00000001,91694
0000094c,00000001,92063
000008bc,00000001,92248
00000944,00000001,92341
000008bc,00000001,92388
000008e0,00000001,92412
0000092c,00000002,92697
000008f8,00000002,93111
00000904,000001f2,94086
00000918,00000001,94189
00000904,000001f2,94326
00000938,00000008,94616
000008dc,00000014,95078
000008d0,00000002,95557
00000938,00000008,95812
00000898,00000001,95930
000008b8,00000004,95996
00000938,00000008,96032
000008c8,00000001,96313
00000960,00000001,96729
000007d4,00000001,97209
00000700,00000001,97721
000008f8,00000002,98218
000006b4,00000001,98705
000008e0,00000001,99189
0000072c,00000001,99671
00000944,00000001,100152
000006a0,00000001,100393
000008a4,00000001,100514
000008ac,00000002,100576
00000918,00000001,100606
000008f0,00000001,100622
000008c8,00000001,101314
00000904,000001a2,101319
000008c8,00000001,101792
00000948,00000001,102303
0000092c,00000002,102560
000008bc,00000001,102927
000008f8,00000002,103352
000008bc,00000001,103803
000008bc,00000001,104301
00000938,00000008,104797
00000898,00000001,105035
000008b8,00000004,105161
000008c8,00000001,105220
00000948,00000001,105491
0000092c,00000002,105628
0000093c,00000001,105967
00000948,00000001,106409
000007a8,00000003,106872
000008a4,00000001,107101
0000094c,00000001,107217
000006a8,00000001,107515
0000090c,00000001,107904
000008f0,00000001,108099
000008dc,00000008,108204
00000948,00000001,108486
000008c8,00000001,108631
00000948,00000001,108704
00000938,00000008,108748
0000092c,00000002,108761
000008bc,00000001,108770
000008b8,00000004,109050
000008bc,00000001,109186
0000092c,00000002,109257
000008b8,0000000c,109574
00000944,00000001,109717
000008e0,00000001,110066
000008c8,00000001,110241
00000918,00000001,110329
00000904,000001a2,111062
000007bc,000001b3,111477
000008bc,00000001,111514
00000898,00000001,111750
00000898,00000001,112108
000008a4,00000001,112527
000008f8,00000002,113115
00000904,000001f2,113234
0000094c,00000001,113303
00000674,00000001,113398
000008bc,00000001,113446
000008e0,00000001,113710
0000092c,00000002,114115
000008f8,00000002,114589
0000076c,0000000e,115110
0000093c,00000001,115352
000008bc,00000001,115480
000008f8,00000002,115785
000008ac,00000002,116177
0000090c,00000001,116644
00000964,00000001,117150
000008bc,00000001,117643
00000918,00000001,117890
0000094c,00000001,118014
000008b8,00000004,118319
00000948,00000001,118707
0000092c,00000002,118904
000007a8,00000003,119275
00000938,00000008,119705
00000700,00000001,119911
00000944,00000001,120018
00000898,00000001,120339
00000904,00000166,120429
0000092c,00000002,120474
00000938,00000008,120819
000008c8,00000001,120982
0000090c,00000001,121307
00000744,00000001,121470
0000094c,00000001,121552
0000090c,00000001,121865
000008f8,00000002,122102
000008f8,00000002,122142
0000090c,00000001,122401
00000904,000001ca,122479
0000092c,00000002,122804
000008f0,00000001,123276
000008e0,00000001,123513
000008dc,00000008,123639
000008dc,00000008,123699
0000094c,00000001,123962
00000628,00000001,124369
0000090c,00000001,124573
000006f0,00000011,124963
00000938,00000008,125381
000008f8,00000002,125968
000008ac,00000002,126158
00000904,00000256,126185
00000944,00000001,126492
000008c8,00000001,126660
000008dc,00000014,127437
00000904,0000027e,127621
000008bc,00000001,127875
0000073c,00000001,128104
00000918,00000001,128219
00000724,00000001,128277
0000079c,00000001,128546
000006bc,00000002,128682
00000904,000000b2,128926
000006a8,00000001,129055
0000093c,00000001,129448
00000938,00000008,129652
0000092c,00000002,129745
0000079c,00000001,129794
00000724,00000001,130059
000008d0,00000002,130193
00000918,00000001,130259
000008dc,00000008,130300
000008d0,00000002,130551
00000744,00000001,130679
000008ac,00000002,130745
00000938,00000008,130784
0000090c,00000001,130794
000008a4,00000001,130803
000008d0,00000002,130809
000008f0,00000001,130811
000008d0,00000002,131087
00000904,00000152,131150
000008b8,00000004,131226
0000090c,00000001,131292
000008dc,00000008,131334
0000061c,00000001,131345
000008e0,00000001,131626
000008ac,00000002,131839
00000948,00000001,131874
00000694,00000006,132137
000007bc,0000018b,132161
0000094c,00000001,132533
000008ac,00000002,132735
000008b8,0000000c,132846
0000092c,00000002,132887
00000898,00000001,132912
000008dc,00000014,133216
000008f8,00000002,133341
000008ac,00000002,133413
0000090c,00000001,133720
000008e0,00000001,134114
0000094c,00000001,134583
0000092c,00000002,134819
00000664,00000004,134939
00000918,00000001,135235
000008b8,00000004,135388
0000090c,00000001,135732
000008d0,00000002,135907
00000938,00000008,136240
0000094c,00000001,136397
000008b8,0000000c,136730
0000093c,00000001,137152
00000938,00000008,137376
000008bc,00000001,137478
0000094c,00000001,137533
00000734,00000001,137847
000008dc,0000013e,137878
000008f8,00000002,138263
000006a0,00000001,138470
0000093c,00000001,138846
000008d0,00000002,139275
00000898,00000001,139728
000008e0,00000001,140227
00000770,00000001,140477
00000714,00000002,140843
0000092c,00000002,141026
000008e0,00000001,141117
000008e0,00000001,141435
00000714,00000002,141835
000008c8,00000001,142406
00000938,00000008,142839
000008f8,00000002,143286
00000698,00000001,143512
00000918,00000001,143626
00000720,00000009,143931
000008a4,00000001,144072
0000093c,00000001,144147
0000092c,00000002,144186
00000938,00000008,144451
000008c8,00000001,144574
000008bc,00000001,144911
00000918,00000001,145080
00000948,00000001,145165
0000095c,00000001,145208
000006cc,00000001,145230
000008e0,00000001,145513
000008f8,00000002,145656
00000938,00000008,146005
000008dc,00000008,146177
00000938,00000008,146503
0000090c,00000001,146931
000008f8,00000002,147150
00000918,00000001,147530
000008bc,00000001,147721
000006b4,00000001,147817
000008ac,00000002,148138
000008bc,00000001,148537
0000074c,00000001,149009
000008d0,00000002,149518
000008ac,00000002,150012
00000938,00000008,150749
0000094c,00000001,151104
00000904,00000292,151155
00000898,00000001,151525
00000918,00000001,151736
0000094c,00000001,151842
0000090c,00000001,152135
00000664,00000004,152285
0000073c,00000001,152356
000007bc,00000087,152799
000008e0,00000001,152820
000008d0,00000002,152899
000008a4,00000001,153209
0000094c,00000001,153365
00000904,000000ee,153952
00000904,00002eb7,153992
000008ac,00000002,154163
000008e0,00000001,154386
0000092c,00000002,154771
000008e0,00000001,155202
000008e0,00000001,155658
000008f8,00000002,156159
000008ac,00000002,156649
000008f0,00000001,157133
0000092c,00000002,157377
0000093c,00000001,157498
0000094c,00000001,157799
000008f8,00000002,157951
000008d0,00000002,158027
00000948,00000001,158336
00000938,00000008,158738
00000918,00000001,158929
000008d0,00000002,159301
0000090c,00000001,159486
000008dc,00000014,159838
0000092c,00000002,159987
00000948,00000001,160070
0000092c,00000002,160385
0000090c,00000001,160980
0000090c,00000001,161080
00000904,00000242,161358
000008ac,00000002,161371
000008f0,00000001,161755
000008ac,00000002,161949
0000094c,00000001,162045
00000700,00000001,162094
00000800,00000008,162126
000008e0,00000001,162132
0000094c,00000001,162143
00000938,00000008,162146
00000918,00000001,162417
000008bc,00000001,162826
000008f0,00000001,163031
0000090c,00000001,163134
000008bc,00000001,163186
0000090c,00000001,163452
00000944,00000001,163857
000006b4,00000001,164060
000008bc,00000001,164162
00000938,00000008,164460
000008a4,00000001,164599
000008e0,00000001,164944
000008a4,00000001,165117
000008e0,00000001,165204
0000090c,00000001,165248
00000884,0000000d,165522
000008d0,00000002,165914
0000064c,00000001,166115
00000630,00000002,166489
0000093c,00000001,166675
0000090c,00000001,166769
00000918,00000001,167088
00000800,00000008,167255
000008f0,00000001,167600
0000094c,00000001,168048
000008dc,00000014,168531
00000918,00000001,169016
000008dc,00000076,169625
00000688,00000002,169995
000008ac,00000002,170478
000008bc,00000001,170719
000008dc,00000014,171099
000008e0,00000001,171261
0000094c,00000001,171352
000007a0,00000002,171399
000008f8,00000002,171662
000008ac,00000002,171794
000008ac,00000002,172132
000008c8,00000001,172572
000008d0,00000002,172794
00000944,00000001,172904
00000800,00000008,172967
000008b8,0000000c,173239
000008e0,00000001,174109
00000904,00000242,174211
000008d0,00000002,174348
000008dc,00000014,174725
000008dc,00000014,174905
00000944,00000001,175216
0000093c,00000001,175653
00000938,00000008,175879
000008dc,00000014,176001
000008ac,00000002,176278
000008f8,00000002,176426
00000948,00000001,176771
000008b8,0000000c,177227
000008e0,00000001,177439
00000898,00000001,177551
0000093c,00000001,177847
000008d0,00000002,178236
000007f4,00000002,178702
0000094c,00000001,179206
00000668,00000001,179459
000008bc,00000001,179586
00000700,00000001,179650
0000079c,00000001,179922
00000948,00000001,180330
00000948,00000001,180806
0000090c,00000001,181316
0000076c,0000000e,182072
00000904,0000013e,182128
000008dc,00000014,182442
00000904,0000017a,183222
000008bc,00000001,183296
00000720,00000009,183530
000008c8,00000001,183875
000008bc,00000001,184052
00000918,00000001,184141
00000948,00000001,184186
000008a4,00000001,184209
00000918,00000001,184221
00000918,00000001,184499
000008d0,00000002,184911
0000090c,00000001,185116
000008f0,00000001,185491
00000944,00000001,185679
00000918,00000001,186013
0000092c,00000002,186453
0000092c,00000002,186673
00000948,00000001,187054
000008dc,00000014,187720
00000904,00000242,188062
000008f0,00000001,188081
0000094c,00000001,188511
0000093c,00000001,188966
00000614,00000001,189194
00000898,00000001,189548
0000094c,00000001,189965
000008e0,00000001,190174
00000918,00000001,190279
000008d0,00000002,190333
00000918,00000001,190359
000008dc,00000008,190380
000008e0,00000001,190652
000008e0,00000001,190792
000008f8,00000002,191135
00000938,00000008,191584
00000944,00000001,191799
000008ac,00000002,192183
0000092c,00000002,192375
0000090c,00000001,192710
0000090c,00000001,193150
0000092c,00000002,193611
00000714,00000002,194113
0000074c,00000001,194603
000008d0,00000002,194850
00000918,00000001,195212
00000944,00000001,195394
000008f8,00000002,195726
00000948,00000001,195891
000008b8,0000000c,196225
000008c8,00000001,196376
000008e0,00000001,196697
0000090c,00000001,196939
00000918,00000001,196980
0000092c,00000002,197002
000008c8,00000001,197012
00000904,00000152,197195
000008e0,00000001,197293
00000904,00000152,197355
000006f0,00000011,197447
000008f0,00000001,197772
000008ac,00000002,197944
000008e0,00000001,198029
000008c8,00000001,198344
000008b8,00000004,198505
0000093c,00000001,198853
0000090c,00000001,199029
000008ac,00000002,199358
00000898,00000001,199793
00000898,00000001,200251
000008b8,00000004,200755
00000674,00000001,201003
000008ac,00000002,201130
000008c8,00000001,201432
0000094c,00000001,201584
000008dc,00000014,201951
00000938,00000008,202385
00000898,00000001,202841
0000090c,00000001,203073
000008f8,00000002,203430
000008e0,00000001,203847
0000094c,00000001,204296
00000614,00000001,204521
0000094c,00000001,204634
0000093c,00000001,204691
000008c8,00000001,204720
00000898,00000001,204735
000008e0,00000001,204743
000008bc,00000001,205019
0000093c,00000001,205429
00000800,00000008,205913
0000092c,00000002,206146
0000092c,00000002,206266
00000674,00000001,206565
000008d0,00000002,206956
00000938,00000008,207429
000008f0,00000001,207656
00000628,00000001,208013
000008dc,00000014,208211
00000944,00000001,208282
0000092c,00000002,208600
00000918,00000001,208758
00000938,00000008,208845
000008dc,00000014,209169
00000964,00000001,209546
000008ac,00000002,210017
00000938,00000008,210530
00000904,000000da,210994
000008ac,00000002,211145
000007a8,00000003,211330
000008ac,00000002,211661
000008ac,00000002,212099
00000938,00000008,212794
00000798,00000155,212897
0000090c,00000001,213142
0000090c,00000001,213320
0000095c,00000001,213649
000008e0,00000001,213814
00000918,00000001,213939
0000093c,00000001,214200
00000904,000001a2,214314
000008dc,00000014,214350
00000918,00000001,214397
00000898,00000001,214702
00000918,00000001,214855
000008f8,00000002,214933
00000640,00000001,214971
00000714,00000002,214992
00000918,00000001,215273
000008e0,00000001,215686
00000938,00000008,215900
000008a4,00000001,215997
00000918,00000001,216289
000008a4,00000001,216675
000008e0,00000001,217140
000008a4,00000001,217373
00000948,00000001,217490
00000944,00000001,217549
000006f4,00000001,217579
0000093c,00000001,217866
00000898,00000001,218010
000008d0,00000002,218355
0000090c,00000001,218798
0000092c,00000002,219261
0000094c,00000001,219763
00000724,00000001,220015
0000094c,00000001,220381
000008bc,00000001,220804
0000093c,00000001,221016
0000093c,00000001,221394
000008c8,00000001,221823
000006b4,00000001,222038
000008f8,00000002,222147
000008bc,00000001,222440
00000918,00000001,222827
000008dc,00000014,223040
0000093c,00000001,223390
000008b8,0000000c,223586
0000093c,00000001,223668
000008b8,0000000c,223726
000008dc,00000014,223758
000008dc,00000014,224456
00000904,000002f6,224780
000008d0,00000002,224917
000008e0,00000001,225156
000008e0,00000001,225516
00000904,0000004e,226013
000008f0,00000001,226386
000007d4,00000001,226883
000008b8,0000000c,227143
000008e0,00000001,227257
00000724,00000001,227320
000008c8,00000001,227352
00000938,00000008,227647
00000918,00000001,228056
00000944,00000001,228536
00000904,00000166,229405
00000714,00000002,229545
000008a4,00000001,230032
000008dc,00000014,230535
00000904,000001ca,231455
0000092c,00000002,231480
00000688,00000002,231721
00000948,00000001,231841
0000094c,00000001,231902
000008f8,00000002,231934
000008d0,00000002,231950
000006f0,00000011,232245
00000898,00000001,232641
00000898,00000001,233119
00000918,00000001,233630
0000094c,00000001,234254
000008c8,00000001,234678
0000094c,00000001,235130
00000698,00000001,235628
000008e0,00000001,236117
00000938,00000008,236369
00000948,00000001,236485
00000898,00000001,236547
000007b0,00000001,236954
000008f0,00000001,237294
00000904,00000292,237475
00000918,00000001,237736
0000092c,00000002,238198
000008dc,00000014,238447
000008b8,0000000c,238555
000008a4,00000001,238842
0000090c,00000001,239231
000008c8,00000001,239524
0000093c,00000001,239813
000008dc,000001b6,239863
000008a4,00000001,239958
0000092c,00000002,240032
000008f8,00000002,240088
00000898,00000001,240097
00000944,00000001,240374
00000694,00000006,240518
000008e0,00000001,240583
00000904,000002f6,240825
00000938,00000008,240897
000008f0,00000001,241044
00000898,00000001,241393
00000938,00000008,241575
000008b8,0000000c,241667
0000094c,00000001,241972
0000094c,00000001,242370
000008f8,00000002,242842
000007bc,0000005f,243171
00000800,00000008,243442
00000948,00000001,243854
000008f8,00000002,244065
00000954,00000001,244630
00000904,00000102,244698
00000944,00000001,244725
000008c8,00000001,244773
00000904,00002b67,244996
00000904,0000012a,245334
00000944,00000001,245441
00000800,00000008,245922
000008d0,00000002,246425
000008b8,0000000c,246690
00000944,00000001,247111
00000904,0000018e,247204
00000904,000001b6,247940
000008a4,00000001,247971
000008f0,00000001,248477
000008bc,00000001,248970
00000890,00000001,249341
0000094c,00000001,249643
00000904,000001f2,249714
0000090c,00000001,250034
000008e0,00000001,250230
00000898,00000001,250600
000008dc,00000014,251044
00000898,00000001,251238
000008dc,00000014,251364
000008a4,00000001,251399
000008f8,00000002,251667
000008bc,00000001,251800
000008c8,00000001,252139
00000938,00000008,252316
00000898,00000001,252634
000008c8,00000001,252797
000008dc,00000014,252898
00000898,00000001,253192
00000698,00000001,253349
00000948,00000001,253428
00000948,00000001,253468
00000948,00000001,253728
000008ac,00000002,254131
00000938,00000008,254610
0000092c,00000002,254841
00000918,00000001,254959
00000918,00000001,255019
000008b8,00000004,255292
0000090c,00000001,255696
0000093c,00000001,255900
0000090c,00000001,256274
0000094c,00000001,256701
00000938,00000008,256922
0000092c,00000002,257295
000008bc,00000001,257484
000008a4,00000001,257819
000008f0,00000001,257987
00000918,00000001,258311
000008f0,00000001,258745
000007a8,00000003,259204
00000944,00000001,259431
0000090c,00000001,259546
000008f8,00000002,259605
0000094c,00000001,259873
0000073c,00000001,260008
000008bc,00000001,260076
000008f8,00000002,260383
000008b8,00000004,260778
000006cc,00000001,260972
000006dc,00000001,261071
0000093c,00000001,261121
000008c8,00000001,261386
00000898,00000001,261519
000008dc,00000008,261593
000008a4,00000001,261620
00000770,00000001,261877
00000694,00000006,262076
000008e0,00000001,262121
00000944,00000001,262130
000008ac,00000002,262136
000008c8,00000001,262138
000008dc,00000008,262147
00000904,000000da,262223
000007bc,000000eb,262338
000008ac,00000002,262414
0000094c,00000001,262550
000008f8,00000002,262620
000008c8,00000001,262654
000008b8,00000004,262675
000008d0,00000002,262954
000008dc,00000008,263101
00000760,00000002,263166
0000093c,00000001,263201
00000674,00000001,263459
0000094c,00000001,263860
00000898,00000001,264061
000006bc,00000002,264163
0000092c,00000002,264214
00000898,00000001,264239
0000061c,00000001,264524
000008f8,00000002,264668
000008ac,00000002,264740
0000090c,00000001,265047
000008e0,00000001,265441
0000094c,00000001,265910
0000092c,00000002,266146
0000072c,00000001,266263
00000918,00000001,266562
00000964,00000001,266712
0000090c,00000001,267059
000006f0,00000011,267249
00000938,00000008,267567
0000094c,00000001,267724
000008b8,00000004,268049
00000948,00000001,268479
00000938,00000008,268703
000008bc,00000001,268805
0000076c,0000000e,268873
000008f0,00000001,268888
00000938,00000008,269181
0000090c,00000001,269589
00000898,00000001,269797
00000948,00000001,270173
000008d0,00000002,270602
000008ac,00000002,271056
000008b8,0000000c,271565
00000918,00000001,271804
00000898,00000001,272169
000008b8,0000000c,272363
00000938,00000008,272451
00000938,00000008,272769
0000092c,00000002,273162
0000093c,00000001,273361
000008e0,00000001,273733
0000093c,00000001,274159
000008f0,00000001,274612
00000948,00000001,274839
0000090c,00000001,274953
000008f0,00000001,275250
00000948,00000001,275399
00000918,00000001,275474
00000654,00000002,275513
0000090c,00000001,275771
000008ac,00000002,275902
0000094c,00000001,276238
000008f8,00000002,276408
00000938,00000008,276499
00000948,00000001,276535
00000898,00000001,276557
000008b8,0000000c,276851
000008c8,00000001,276982
000008f8,00000002,277326
000008ac,00000002,277498
000008e0,00000001,277823
000008c8,00000001,278258
000008b8,0000000c,278487
000008d0,00000002,278858
00000944,00000001,279048
00000918,00000001,279144
00000918,00000001,279464
00000760,00000002,279865
00000948,00000001,280336
0000064c,00000001,280844
0000063c,00000004,281341
0000094c,00000001,281825
000008c8,00000001,282069
000008f0,00000001,282431
0000090c,00000001,282852
000008c8,00000001,283063
000008d0,00000002,283463
00000904,0000017a,283546
00000918,00000001,283609
000008dc,00000008,283690
00000948,00000001,283992
00000734,00000001,284147
00000918,00000001,284225
000008bc,00000001,284536
000008ac,00000002,284693
0000072c,00000001,285042
0000095c,00000001,285489
000008dc,00000014,285732
00000918,00000001,286097
000006e4,00000002,286530
000008b8,00000004,286988
000008c8,00000001,287485
00000944,00000001,287975
000008bc,00000001,288460
000008dc,00000008,288710
0000090c,00000001,289126
000008b8,00000004,289280
0000094c,00000001,289353
000007bc,00000267,289439
000008d0,00000002,290257
00000904,0000027e,290300
00000944,00000001,290627
000006f0,00000292,290715
000008c8,00000001,290813
00000948,00000001,291146
000008c8,00000001,291313
00000714,00000002,291398
000008c8,00000001,291711
00000788,00000002,292109
000008b8,0000000c,292318
000008b8,0000000c,292418
00000918,00000001,292697
00000898,00000001,293082
00000918,00000001,293275
000008f8,00000002,293373
0000094c,00000001,293421
000008bc,00000001,293446
00000944,00000001,293459
000008bc,00000001,293466
000008e0,00000001,293470
000008bc,00000001,293744
00000918,00000001,294153
00000898,00000001,294358
000008b8,0000000c,294472
00000938,00000008,294520
000008a4,00000001,294779
000008e0,00000001,295184
00000918,00000001,295489
000008bc,00000001,295780
0000090c,00000001,295926
00000944,00000001,296271
000008f8,00000002,296445
00000944,00000001,296531
000008a4,00000001,296575
000008c8,00000001,296837
000008e0,00000001,297240
000008f8,00000002,297443
000008c8,00000001,297815
0000090c,00000001,298002
000008d0,00000002,298097
000007a0,00000002,298416
000008dc,00000014,298594
0000094c,00000001,298927
000008f8,00000002,299376
000008ac,00000002,299840
0000090c,00000001,300343
000008e0,00000001,300835
00000948,00000001,301321
000008b8,00000004,301807
000008dc,00000014,302065
000008f8,00000002,302408
00000654,00000002,302589
000008bc,00000001,302679
000008f8,00000002,302726
00000734,00000001,302988
000008dc,00000014,303139
000008dc,00000014,303477
000008f8,00000002,303900
000006c8,00000008,304238
00000898,00000001,304287
000008e0,00000001,304555
00000904,000001b6,304557
0000093c,00000001,304961
00000918,00000001,305436
00000724,00000001,305674
00000904,0000296d,305991
0000090c,00000001,306033
000007f4,00000002,306214
000008bc,00000001,306543
